== ID ==,== Velocity (km/h) ==,== Current route ==,== Distance traveled (m) ==,== Destination ==,== Distance to destination (m) ==,== Type ==,== Battery level (%) ==,== Timestamp ==
ev1,36.9,-E0,31411.45,E218,451.69,evehicle,40.74,3005.5
ev1,39.38,-E0,31416.92,E218,446.22,evehicle,40.74,3006.0
ev1,34.2,-E0,31421.67,E218,441.47,evehicle,40.77,3006.5
ev1,26.1,-E0,31425.29,E218,437.85,evehicle,40.8,3007.0
ev1,18.0,-E0,31427.79,E218,435.35,evehicle,40.8,3007.5
ev1,20.45,:J9_4,31430.63,E218,432.51,evehicle,40.8,3008.0
ev1,21.96,:J9_4,31433.68,E218,429.46,evehicle,40.8,3008.5
ev1,20.81,:J9_4,31436.57,E218,426.57,evehicle,40.8,3009.0
ev1,21.2,-newton,31439.51,E218,423.63,evehicle,40.8,3009.5
ev1,24.16,-newton,31442.87,E218,420.27,evehicle,40.8,3010.0
ev1,27.14,-newton,31446.64,E218,416.5,evehicle,40.77,3010.5
ev1,31.75,-newton,31451.05,E218,412.09,evehicle,40.77,3011.0
ev1,35.53,-newton,31455.98,E218,407.16,evehicle,40.74,3011.5
ev1,33.95,-newton,31460.7,E218,402.44,evehicle,40.74,3012.0
ev1,26.21,-newton,31464.34,E218,398.8,evehicle,40.77,3012.5
ev1,30.89,-newton,31468.63,E218,394.51,evehicle,40.77,3013.0
ev1,35.28,:J3_6,31473.52,E218,389.62,evehicle,40.74,3013.5
ev1,33.23,:J3_6,31478.14,E218,385.0,evehicle,40.74,3014.0
ev1,34.24,:J3_6,31482.89,E218,380.25,evehicle,40.74,3014.5
ev1,33.77,:J3_6,31487.58,E218,375.56,evehicle,40.74,3015.0
ev1,34.6,:J3_6,31492.39,E218,370.75,evehicle,40.74,3015.5
ev1,34.52,joulesD,31497.18,E218,365.96,evehicle,40.74,3016.0
ev1,36.97,joulesD,31502.32,E218,360.82,evehicle,40.71,3016.5
ev1,40.21,joulesD,31507.9,E218,355.24,evehicle,40.71,3017.0
ev1,43.16,joulesD,31513.9,E218,349.24,evehicle,40.69,3017.5
ev1,35.06,joulesD,31518.77,E218,344.37,evehicle,40.71,3018.0
ev1,27.61,joulesD,31522.6,E218,340.54,evehicle,40.74,3018.5
ev1,22.03,:J1_3,31525.66,E218,337.48,evehicle,40.77,3019.0
ev1,21.49,:J1_3,31528.64,E218,334.5,evehicle,40.77,3019.5
ev1,21.35,:J1_3,31531.6,E218,331.54,evehicle,40.77,3020.0
ev1,21.24,maxwell,31534.56,E218,328.58,evehicle,40.77,3020.5
ev1,25.85,maxwell,31538.14,E218,325.0,evehicle,40.74,3021.0
ev1,30.28,maxwell,31542.35,E218,320.79,evehicle,40.74,3021.5
ev1,33.77,maxwell,31547.04,E218,316.1,evehicle,40.71,3022.0
ev1,37.08,maxwell,31552.19,E218,310.95,evehicle,40.71,3022.5
ev1,40.86,maxwell,31557.86,E218,305.28,evehicle,40.69,3023.0
ev1,45.4,:J8_8,31564.17,E218,298.97,evehicle,40.66,3023.5
ev1,47.23,:J8_8,31570.73,E218,292.41,evehicle,40.66,3024.0
ev1,45.79,E12,31577.09,E218,286.05,evehicle,40.66,3024.5
ev1,46.01,E12,31583.48,E218,279.66,evehicle,40.66,3025.0
ev1,46.66,E12,31589.96,E218,273.18,evehicle,40.66,3025.5
ev1,46.08,E12,31596.36,E218,266.78,evehicle,40.66,3026.0
ev1,43.85,E12,31602.46,E218,260.68,evehicle,40.66,3026.5
ev1,36.79,E12,31607.57,E218,255.57,evehicle,40.69,3027.0
ev1,28.73,:J23_3,31611.56,E218,251.58,evehicle,40.71,3027.5
ev1,27.4,:J23_3,31615.36,E218,247.78,evehicle,40.71,3028.0
ev1,28.87,:J23_3,31619.37,E218,243.77,evehicle,40.71,3028.5
ev1,27.54,:J23_3,31623.2,E218,239.94,evehicle,40.71,3029.0
ev1,29.12,:J23_3,31627.24,E218,235.9,evehicle,40.71,3029.5
ev1,27.29,E14,31631.03,E218,232.11,evehicle,40.71,3030.0
ev1,30.78,E14,31635.31,E218,227.83,evehicle,40.71,3030.5
ev1,33.26,E14,31639.93,E218,223.21,evehicle,40.69,3031.0
ev1,37.01,E14,31645.07,E218,218.07,evehicle,40.69,3031.5
ev1,41.0,E14,31650.76,E218,212.38,evehicle,40.66,3032.0
ev1,44.32,:J25_4,31656.92,E218,206.22,evehicle,40.63,3032.5
ev1,46.22,:J25_4,31663.34,E218,199.8,evehicle,40.63,3033.0
ev1,46.44,:J25_4,31669.78,E218,193.36,evehicle,40.63,3033.5
ev1,47.2,E102,31676.34,E218,186.8,evehicle,40.63,3034.0
ev1,46.87,E102,31682.85,E218,180.29,evehicle,40.63,3034.5
ev1,46.19,E102,31689.27,E218,173.87,evehicle,40.63,3035.0
ev1,46.04,E102,31695.66,E218,167.48,evehicle,40.63,3035.5
ev1,46.62,E102,31702.14,E218,161.0,evehicle,40.63,3036.0
ev1,46.08,E102,31708.54,E218,154.6,evehicle,40.63,3036.5
ev1,45.25,E102,31714.82,E218,148.32,evehicle,40.63,3037.0
ev1,46.87,E102,31721.33,E218,141.81,evehicle,40.6,3037.5
ev1,45.83,E102,31727.7,E218,135.44,evehicle,40.6,3038.0
ev1,46.3,E102,31734.13,E218,129.01,evehicle,40.6,3038.5
ev1,45.94,E102,31740.5,E218,122.64,evehicle,40.6,3039.0
ev1,42.8,E102,31746.45,E218,116.69,evehicle,40.63,3039.5
ev1,34.7,E102,31751.27,E218,111.87,evehicle,40.66,3040.0
ev1,27.4,E102,31755.07,E218,108.07,evehicle,40.69,3040.5
ev1,19.62,E102,31757.8,E218,105.34,evehicle,40.71,3041.0
ev1,22.25,:J69_11,31760.89,E218,102.25,evehicle,40.69,3041.5
ev1,25.92,:J69_11,31764.49,E218,98.65,evehicle,40.69,3042.0
ev1,27.79,:J69_11,31768.35,E218,94.79,evehicle,40.69,3042.5
ev1,28.26,:J69_11,31772.27,E218,90.87,evehicle,40.69,3043.0
ev1,29.41,:J69_11,31776.36,E218,86.78,evehicle,40.66,3043.5
ev1,28.22,:J69_11,31780.28,E218,82.86,evehicle,40.69,3044.0
ev1,27.47,E217,31784.09,E218,79.05,evehicle,40.69,3044.5
ev1,31.0,E217,31788.4,E218,74.74,evehicle,40.66,3045.0
ev1,34.81,E217,31793.23,E218,69.91,evehicle,40.63,3045.5
ev1,37.69,E217,31798.47,E218,64.67,evehicle,40.63,3046.0
ev1,42.12,E217,31804.32,E218,58.82,evehicle,40.6,3046.5
ev1,41.44,E217,31810.07,E218,53.07,evehicle,40.6,3047.0
ev1,34.02,E217,31814.8,E218,48.34,evehicle,40.63,3047.5
ev1,26.14,E217,31818.42,E218,44.72,evehicle,40.66,3048.0
ev1,18.07,E217,31820.93,E218,42.21,evehicle,40.69,3048.5
ev1,12.13,:J147_0,31822.62,E218,40.52,evehicle,40.69,3049.0
ev1,11.12,E218,31824.16,E218,38.98,evehicle,40.69,3049.5
ev1,15.73,E218,31826.35,-E104,515.82,evehicle,40.69,3050.0
ev1,20.02,E218,31829.13,-E104,513.04,evehicle,40.69,3050.5
ev1,23.9,E218,31832.45,-E104,509.72,evehicle,40.66,3051.0
ev1,27.76,E218,31836.31,-E104,505.86,evehicle,40.66,3051.5
ev1,31.9,E218,31840.74,-E104,501.43,evehicle,40.63,3052.0
ev1,34.7,E218,31845.56,-E104,496.61,evehicle,40.63,3052.5
ev1,39.1,E218,31850.99,-E104,491.18,evehicle,40.6,3053.0
ev1,36.58,E218,31856.07,-E104,486.1,evehicle,40.6,3053.5
ev1,29.41,E218,31860.15,-E104,482.02,evehicle,40.63,3054.0
ev1,21.89,:J143_2,31863.19,-E104,478.98,evehicle,40.66,3054.5
ev1,21.85,:J143_2,31866.23,-E104,475.94,evehicle,40.66,3055.0
ev1,20.12,:J143_2,31869.02,-E104,473.15,evehicle,40.66,3055.5
ev1,20.34,:J143_2,31871.85,-E104,470.32,evehicle,40.66,3056.0
ev1,20.88,E207,31874.75,-E104,467.42,evehicle,40.66,3056.5
ev1,23.47,E207,31878.01,-E104,464.16,evehicle,40.66,3057.0
ev1,26.6,E207,31881.71,-E104,460.46,evehicle,40.63,3057.5
ev1,30.1,E207,31885.89,-E104,456.28,evehicle,40.63,3058.0
ev1,33.59,E207,31890.55,-E104,451.62,evehicle,40.6,3058.5
ev1,37.12,E207,31895.7,-E104,446.47,evehicle,40.6,3059.0
ev1,37.62,E207,31900.93,-E104,441.24,evehicle,40.6,3059.5
ev1,29.52,E207,31905.03,-E104,437.14,evehicle,40.63,3060.0
ev1,21.42,:J138_6,31908.01,-E104,434.16,evehicle,40.66,3060.5
ev1,20.66,:J138_6,31910.88,-E104,431.29,evehicle,40.66,3061.0
ev1,21.02,:J138_6,31913.8,-E104,428.37,evehicle,40.66,3061.5
ev1,21.64,-E200,31916.8,-E104,425.37,evehicle,40.66,3062.0
ev1,25.13,-E200,31920.29,-E104,421.88,evehicle,40.63,3062.5
ev1,28.58,-E200,31924.26,-E104,417.91,evehicle,40.63,3063.0
ev1,33.01,-E200,31928.84,-E104,413.33,evehicle,40.6,3063.5
ev1,35.5,-E200,31933.77,-E104,408.4,evehicle,40.6,3064.0
ev1,38.12,-E200,31939.07,-E104,403.1,evehicle,40.57,3064.5
ev1,35.24,-E200,31943.96,-E104,398.21,evehicle,40.6,3065.0
ev1,27.14,-E200,31947.73,-E104,394.44,evehicle,40.63,3065.5
ev1,19.04,-E200,31950.38,-E104,391.79,evehicle,40.63,3066.0
ev1,21.46,:J69_18,31953.36,-E104,388.81,evehicle,40.63,3066.5
ev1,24.37,:J69_18,31956.74,-E104,385.43,evehicle,40.63,3067.0
ev1,28.12,:J69_18,31960.64,-E104,381.53,evehicle,40.6,3067.5
ev1,32.0,:J69_18,31965.09,-E104,377.08,evehicle,40.6,3068.0
ev1,34.99,:J69_18,31969.94,-E104,372.23,evehicle,40.57,3068.5
ev1,37.76,:J69_18,31975.19,-E104,366.98,evehicle,40.57,3069.0
ev1,40.57,E103,31980.82,-E104,361.35,evehicle,40.54,3069.5
ev1,43.63,E103,31986.88,-E104,355.29,evehicle,40.54,3070.0
ev1,45.86,E103,31993.25,-E104,348.92,evehicle,40.51,3070.5
ev1,45.94,E103,31999.63,-E104,342.54,evehicle,40.51,3071.0
ev1,47.12,E103,32006.18,-E104,335.99,evehicle,40.51,3071.5
ev1,46.94,E103,32012.69,-E104,329.48,evehicle,40.51,3072.0
ev1,45.79,E103,32019.06,-E104,323.11,evehicle,40.51,3072.5
ev1,45.76,E103,32025.41,-E104,316.76,evehicle,40.51,3073.0
ev1,46.22,E103,32031.83,-E104,310.34,evehicle,40.51,3073.5
ev1,46.12,E103,32038.24,-E104,303.93,evehicle,40.51,3074.0
ev1,45.11,E103,32044.5,-E104,297.67,evehicle,40.51,3074.5
ev1,46.58,E103,32050.97,-E104,291.2,evehicle,40.51,3075.0
ev1,46.48,E103,32057.43,-E104,284.74,evehicle,40.51,3075.5
ev1,46.98,E103,32063.95,-E104,278.22,evehicle,40.51,3076.0
ev1,45.47,E103,32070.27,-E104,271.9,evehicle,40.51,3076.5
ev1,46.3,E103,32076.7,-E104,265.47,evehicle,40.51,3077.0
ev1,46.48,E103,32083.15,-E104,259.02,evehicle,40.51,3077.5
ev1,46.08,E103,32089.56,-E104,252.61,evehicle,40.51,3078.0
ev1,47.09,E103,32096.09,-E104,246.08,evehicle,40.49,3078.5
ev1,46.33,E103,32102.53,-E104,239.64,evehicle,40.49,3079.0
ev1,45.72,E103,32108.88,-E104,233.29,evehicle,40.49,3079.5
ev1,45.5,E103,32115.2,-E104,226.97,evehicle,40.49,3080.0
ev1,46.08,E103,32121.6,-E104,220.57,evehicle,40.49,3080.5
ev1,46.26,E103,32128.03,-E104,214.14,evehicle,40.49,3081.0
ev1,45.86,E103,32134.4,-E104,207.77,evehicle,40.49,3081.5
ev1,47.16,E103,32140.95,-E104,201.22,evehicle,40.49,3082.0
ev1,47.05,E103,32147.48,-E104,194.69,evehicle,40.49,3082.5
ev1,46.84,E103,32153.99,-E104,188.18,evehicle,40.49,3083.0
ev1,45.47,E103,32160.3,-E104,181.87,evehicle,40.49,3083.5
ev1,46.33,E103,32166.74,-E104,175.43,evehicle,40.49,3084.0
ev1,46.66,E103,32173.22,-E104,168.95,evehicle,40.49,3084.5
ev1,45.11,E103,32179.49,-E104,162.68,evehicle,40.49,3085.0
ev1,46.4,E103,32185.94,-E104,156.23,evehicle,40.49,3085.5
ev1,45.29,E103,32192.23,-E104,149.94,evehicle,40.49,3086.0
ev1,46.33,E103,32198.66,-E104,143.51,evehicle,40.49,3086.5
ev1,45.11,E103,32204.92,-E104,137.25,evehicle,40.49,3087.0
ev1,45.97,E103,32211.31,-E104,130.86,evehicle,40.49,3087.5
ev1,46.44,E103,32217.76,-E104,124.41,evehicle,40.46,3088.0
ev1,45.32,E103,32224.06,-E104,118.11,evehicle,40.49,3088.5
ev1,40.93,E103,32229.74,-E104,112.43,evehicle,40.49,3089.0
ev1,32.83,E103,32234.3,-E104,107.87,evehicle,40.51,3089.5
ev1,25.13,E103,32237.79,-E104,104.38,evehicle,40.54,3090.0
ev1,27.22,E103,32241.57,-E104,100.6,evehicle,40.54,3090.5
ev1,19.12,:J70_9,32244.22,-E104,97.95,evehicle,40.57,3091.0
ev1,18.47,:J70_9,32246.79,-E104,95.38,evehicle,40.57,3091.5
ev1,17.53,:J70_9,32249.22,-E104,92.95,evehicle,40.57,3092.0
ev1,18.94,:J70_9,32251.85,-E104,90.32,evehicle,40.57,3092.5
ev1,17.28,-E104,32254.25,-E104,87.92,evehicle,40.57,3093.0
ev1,20.27,-E104,32257.06,-E99,783.46,evehicle,40.54,3093.5
ev1,23.87,-E104,32260.38,-E99,780.14,evehicle,40.54,3094.0
ev1,28.33,-E104,32264.31,-E99,776.21,evehicle,40.54,3094.5
ev1,32.18,-E104,32268.79,-E99,771.73,evehicle,40.51,3095.0
ev1,36.29,-E104,32273.83,-E99,766.69,evehicle,40.49,3095.5
ev1,38.92,-E104,32279.23,-E99,761.29,evehicle,40.49,3096.0
ev1,43.13,-E104,32285.22,-E99,755.3,evehicle,40.46,3096.5
ev1,46.08,-E104,32291.62,-E99,748.9,evehicle,40.46,3097.0
ev1,46.04,-E104,32298.02,-E99,742.5,evehicle,40.46,3097.5
ev1,47.2,-E104,32304.57,-E99,735.95,evehicle,40.43,3098.0
ev1,47.16,-E104,32311.12,-E99,729.4,evehicle,40.43,3098.5
ev1,45.94,-E104,32317.5,-E99,723.02,evehicle,40.43,3099.0
ev1,45.97,-E104,32323.89,-E99,716.63,evehicle,40.43,3099.5
ev1,45.68,-E104,32330.23,-E99,710.29,evehicle,40.43,3100.0
ev1,47.2,-E104,32336.79,-E99,703.73,evehicle,40.43,3100.5
ev1,46.44,:J24_1,32343.24,-E99,697.28,evehicle,40.43,3101.0
ev1,46.94,:J24_1,32349.76,-E99,690.76,evehicle,40.43,3101.5
ev1,47.05,:J24_1,32356.29,-E99,684.23,evehicle,40.43,3102.0
ev1,45.86,-E13,32362.66,-E99,677.86,evehicle,40.43,3102.5
ev1,45.18,-E13,32368.93,-E99,671.59,evehicle,40.43,3103.0
ev1,39.17,-E13,32374.37,-E99,666.15,evehicle,40.46,3103.5
ev1,31.97,-E13,32378.81,-E99,661.71,evehicle,40.49,3104.0
ev1,25.7,-E13,32382.38,-E99,658.14,evehicle,40.51,3104.5
ev1,30.38,-E13,32386.61,-E99,653.91,evehicle,40.49,3105.0
ev1,34.52,:J23_0,32391.4,-E99,649.12,evehicle,40.46,3105.5
ev1,37.87,:J23_0,32396.66,-E99,643.86,evehicle,40.46,3106.0
ev1,41.08,:J23_0,32402.37,-E99,638.15,evehicle,40.43,3106.5
ev1,44.6,E14,32408.56,-E99,631.96,evehicle,40.43,3107.0
ev1,46.12,E14,32414.96,-E99,625.56,evehicle,40.4,3107.5
ev1,45.43,E14,32421.27,-E99,619.25,evehicle,40.4,3108.0
ev1,47.02,E14,32427.8,-E99,612.72,evehicle,40.4,3108.5
ev1,46.37,:J25_4,32434.24,-E99,606.28,evehicle,40.4,3109.0
ev1,45.5,:J25_4,32440.56,-E99,599.96,evehicle,40.4,3109.5
ev1,45.22,:J25_4,32446.84,-E99,593.68,evehicle,40.4,3110.0
ev1,46.91,E102,32453.35,-E99,587.17,evehicle,40.4,3110.5
ev1,45.36,E102,32459.65,-E99,580.87,evehicle,40.4,3111.0
ev1,47.02,E102,32466.18,-E99,574.34,evehicle,40.4,3111.5
ev1,46.33,E102,32472.61,-E99,567.91,evehicle,40.4,3112.0
ev1,46.8,E102,32479.11,-E99,561.41,evehicle,40.4,3112.5
ev1,46.62,E102,32485.58,-E99,554.94,evehicle,40.4,3113.0
ev1,46.58,E102,32492.05,-E99,548.47,evehicle,40.4,3113.5
ev1,47.09,E102,32498.59,-E99,541.93,evehicle,40.37,3114.0
ev1,45.25,E102,32504.87,-E99,535.65,evehicle,40.4,3114.5
ev1,45.32,E102,32511.17,-E99,529.35,evehicle,40.4,3115.0
ev1,45.11,E102,32517.44,-E99,523.08,evehicle,40.4,3115.5
ev1,46.84,E102,32523.94,-E99,516.58,evehicle,40.37,3116.0
ev1,38.74,E102,32529.32,-E99,511.2,evehicle,40.43,3116.5
ev1,30.64,E102,32533.57,-E99,506.95,evehicle,40.46,3117.0
ev1,22.54,E102,32536.7,-E99,503.82,evehicle,40.46,3117.5
ev1,26.17,:J69_10,32540.34,-E99,500.18,evehicle,40.46,3118.0
ev1,29.34,:J69_10,32544.41,-E99,496.11,evehicle,40.46,3118.5
ev1,31.9,:J69_10,32548.84,-E99,491.68,evehicle,40.43,3119.0
ev1,35.42,:J69_10,32553.77,-E99,486.75,evehicle,40.43,3119.5
ev1,39.96,:J69_10,32559.32,-E99,481.2,evehicle,40.4,3120.0
ev1,42.84,:J69_10,32565.27,-E99,475.25,evehicle,40.4,3120.5
ev1,47.16,E200,32571.82,-E99,468.7,evehicle,40.37,3121.0
ev1,46.51,E200,32578.28,-E99,462.24,evehicle,40.37,3121.5
ev1,45.0,E200,32584.53,-E99,455.99,evehicle,40.37,3122.0
ev1,37.51,E200,32589.74,-E99,450.78,evehicle,40.4,3122.5
ev1,31.18,E200,32594.07,-E99,446.45,evehicle,40.43,3123.0
ev1,23.51,E200,32597.33,-E99,443.19,evehicle,40.46,3123.5
ev1,27.86,:J138_4,32601.2,-E99,439.32,evehicle,40.43,3124.0
ev1,32.0,:J138_4,32605.65,-E99,434.87,evehicle,40.43,3124.5
ev1,36.14,:J138_4,32610.67,-E99,429.85,evehicle,40.4,3125.0
ev1,39.46,-E209,32616.15,-E99,424.37,evehicle,40.37,3125.5
ev1,43.34,-E209,32622.17,-E99,418.35,evehicle,40.37,3126.0
ev1,45.54,-E209,32628.49,-E99,412.03,evehicle,40.34,3126.5
ev1,45.54,-E209,32634.82,-E99,405.7,evehicle,40.34,3127.0
ev1,37.73,-E209,32640.06,-E99,400.46,evehicle,40.37,3127.5
ev1,29.63,-E209,32644.17,-E99,396.35,evehicle,40.43,3128.0
ev1,23.0,-E209,32647.36,-E99,393.16,evehicle,40.43,3128.5
ev1,25.99,:J135_4,32650.97,-E99,389.55,evehicle,40.43,3129.0
ev1,29.7,:J135_4,32655.1,-E99,385.42,evehicle,40.4,3129.5
ev1,32.94,:J135_4,32659.67,-E99,380.85,evehicle,40.4,3130.0
ev1,35.39,:J135_4,32664.58,-E99,375.94,evehicle,40.4,3130.5
ev1,37.8,E196,32669.83,-E99,370.69,evehicle,40.37,3131.0
ev1,41.72,E196,32675.63,-E99,364.89,evehicle,40.34,3131.5
ev1,45.14,E196,32681.9,-E99,358.62,evehicle,40.34,3132.0
ev1,41.65,E196,32687.68,-E99,352.84,evehicle,40.34,3132.5
ev1,33.55,E196,32692.35,-E99,348.17,evehicle,40.4,3133.0
ev1,26.6,E196,32696.04,-E99,344.48,evehicle,40.4,3133.5
ev1,18.5,E196,32698.61,-E99,341.91,evehicle,40.43,3134.0
ev1,21.53,:J132_4,32701.6,-E99,338.92,evehicle,40.43,3134.5
ev1,24.34,:J132_4,32704.98,-E99,335.54,evehicle,40.4,3135.0
ev1,28.51,:J132_4,32708.94,-E99,331.58,evehicle,40.4,3135.5
ev1,31.36,:J132_4,32713.3,-E99,327.22,evehicle,40.4,3136.0
ev1,34.2,-E192,32718.04,-E99,322.48,evehicle,40.37,3136.5
ev1,37.12,-E192,32723.2,-E99,317.32,evehicle,40.37,3137.0
ev1,39.6,-E192,32728.7,-E99,311.82,evehicle,40.34,3137.5
ev1,42.55,-E192,32734.61,-E99,305.91,evehicle,40.34,3138.0
ev1,37.22,-E192,32739.78,-E99,300.74,evehicle,40.37,3138.5
ev1,31.36,-E192,32744.13,-E99,296.39,evehicle,40.37,3139.0
ev1,23.26,-E192,32747.36,-E99,293.16,evehicle,40.4,3139.5
ev1,26.89,:J66_5,32751.09,-E99,289.43,evehicle,40.4,3140.0
ev1,29.7,:J66_5,32755.22,-E99,285.3,evehicle,40.37,3140.5
ev1,32.26,:J66_5,32759.7,-E99,280.82,evehicle,40.37,3141.0
ev1,35.78,:J66_5,32764.67,-E99,275.85,evehicle,40.34,3141.5
ev1,38.38,:J66_5,32770.0,-E99,270.52,evehicle,40.34,3142.0
ev1,41.72,-E99,32775.8,-E99,264.72,evehicle,40.31,3142.5
ev1,46.22,-E99,32782.22,-joulesD,1049.97,evehicle,40.31,3143.0
ev1,47.2,-E99,32788.77,-joulesD,1043.42,evehicle,40.29,3143.5
ev1,46.62,-E99,32795.25,-joulesD,1036.94,evehicle,40.29,3144.0
ev1,45.94,-E99,32801.63,-joulesD,1030.56,evehicle,40.29,3144.5
ev1,46.76,-E99,32808.13,-joulesD,1024.06,evehicle,40.29,3145.0
ev1,45.86,-E99,32814.5,-joulesD,1017.69,evehicle,40.29,3145.5
ev1,45.29,-E99,32820.79,-joulesD,1011.4,evehicle,40.29,3146.0
ev1,46.69,-E99,32827.27,-joulesD,1004.92,evehicle,40.29,3146.5
ev1,47.38,-E99,32833.85,-joulesD,998.34,evehicle,40.29,3147.0
ev1,46.73,-E99,32840.34,-joulesD,991.85,evehicle,40.29,3147.5
ev1,45.32,-E99,32846.63,-joulesD,985.56,evehicle,40.29,3148.0
ev1,47.38,-E99,32853.22,-joulesD,978.97,evehicle,40.29,3148.5
ev1,46.19,-E99,32859.63,-joulesD,972.56,evehicle,40.29,3149.0
ev1,46.44,-E99,32866.08,-joulesD,966.11,evehicle,40.29,3149.5
ev1,46.73,-E99,32872.57,-joulesD,959.62,evehicle,40.29,3150.0
ev1,46.94,-E99,32879.09,-joulesD,953.1,evehicle,40.29,3150.5
ev1,46.62,-E99,32885.57,-joulesD,946.62,evehicle,40.29,3151.0
ev1,45.97,-E99,32891.95,-joulesD,940.24,evehicle,40.29,3151.5
ev1,47.3,-E99,32898.52,-joulesD,933.67,evehicle,40.26,3152.0
ev1,47.34,-E99,32905.09,-joulesD,927.1,evehicle,40.26,3152.5
ev1,46.94,-E99,32911.61,-joulesD,920.58,evehicle,40.26,3153.0
ev1,46.87,-E99,32918.12,-joulesD,914.07,evehicle,40.26,3153.5
ev1,45.65,-E99,32924.46,-joulesD,907.73,evehicle,40.26,3154.0
ev1,45.47,-E99,32930.78,-joulesD,901.41,evehicle,40.26,3154.5
ev1,45.72,-E99,32937.13,-joulesD,895.06,evehicle,40.26,3155.0
ev1,46.62,-E99,32943.6,-joulesD,888.59,evehicle,40.26,3155.5
ev1,45.76,-E99,32949.95,-joulesD,882.24,evehicle,40.26,3156.0
ev1,46.84,-E99,32956.46,-joulesD,875.73,evehicle,40.26,3156.5
ev1,45.76,-E99,32962.81,-joulesD,869.38,evehicle,40.26,3157.0
ev1,46.4,-E99,32969.26,-joulesD,862.93,evehicle,40.26,3157.5
ev1,45.97,-E99,32975.64,-joulesD,856.55,evehicle,40.26,3158.0
ev1,47.12,-E99,32982.19,-joulesD,850.0,evehicle,40.26,3158.5
ev1,45.32,-E99,32988.48,-joulesD,843.71,evehicle,40.26,3159.0
ev1,46.3,-E99,32994.91,-joulesD,837.28,evehicle,40.26,3159.5
ev1,45.86,-E99,33001.28,-joulesD,830.91,evehicle,40.26,3160.0
ev1,46.19,-E99,33007.7,-joulesD,824.49,evehicle,40.26,3160.5
ev1,45.11,-E99,33013.96,-joulesD,818.23,evehicle,40.26,3161.0
ev1,45.68,-E99,33020.31,-joulesD,811.88,evehicle,40.26,3161.5
ev1,42.41,-E99,33026.2,-joulesD,805.99,evehicle,40.26,3162.0
ev1,36.29,-E99,33031.23,-joulesD,800.96,evehicle,40.29,3162.5
ev1,28.66,-E99,33035.21,-joulesD,796.98,evehicle,40.31,3163.0
ev1,20.56,-E99,33038.07,-joulesD,794.12,evehicle,40.34,3163.5
ev1,20.84,:J67_2,33040.96,-joulesD,791.23,evehicle,40.34,3164.0
ev1,20.77,:J67_2,33043.85,-joulesD,788.34,evehicle,40.34,3164.5
ev1,20.09,:J67_2,33046.64,-joulesD,785.55,evehicle,40.34,3165.0
ev1,19.69,:J67_2,33049.37,-joulesD,782.82,evehicle,40.34,3165.5
ev1,19.55,:J67_2,33052.09,-joulesD,780.1,evehicle,40.34,3166.0
ev1,21.28,:J67_2,33055.04,-joulesD,777.15,evehicle,40.34,3166.5
ev1,20.27,-E98,33057.86,-joulesD,774.33,evehicle,40.34,3167.0
ev1,23.62,-E98,33061.14,-joulesD,771.05,evehicle,40.31,3167.5
ev1,26.06,-E98,33064.76,-joulesD,767.43,evehicle,40.31,3168.0
ev1,29.27,-E98,33068.82,-joulesD,763.37,evehicle,40.31,3168.5
ev1,31.79,-E98,33073.24,-joulesD,758.95,evehicle,40.29,3169.0
ev1,35.86,-E98,33078.22,-joulesD,753.97,evehicle,40.29,3169.5
ev1,39.92,-E98,33083.77,-joulesD,748.42,evehicle,40.26,3170.0
ev1,43.16,-E98,33089.76,-joulesD,742.43,evehicle,40.23,3170.5
ev1,46.01,-E98,33096.15,-joulesD,736.04,evehicle,40.23,3171.0
ev1,46.84,-E98,33102.65,-joulesD,729.54,evehicle,40.23,3171.5
ev1,46.55,-E98,33109.12,-joulesD,723.07,evehicle,40.23,3172.0
ev1,45.65,-E98,33115.46,-joulesD,716.73,evehicle,40.23,3172.5
ev1,45.94,-E98,33121.84,-joulesD,710.35,evehicle,40.23,3173.0
ev1,46.58,-E98,33128.31,-joulesD,703.88,evehicle,40.2,3173.5
ev1,45.9,-E98,33134.68,-joulesD,697.51,evehicle,40.2,3174.0
ev1,45.18,-E98,33140.96,-joulesD,691.23,evehicle,40.23,3174.5
ev1,47.23,:J22_10,33147.52,-joulesD,684.67,evehicle,40.2,3175.0
ev1,45.29,:J22_10,33153.81,-joulesD,678.38,evehicle,40.2,3175.5
ev1,47.23,:J22_10,33160.37,-joulesD,671.82,evehicle,40.2,3176.0
ev1,45.61,-E11,33166.7,-joulesD,665.49,evehicle,40.2,3176.5
ev1,46.91,-E11,33173.22,-joulesD,658.97,evehicle,40.2,3177.0
ev1,45.94,-E11,33179.6,-joulesD,652.59,evehicle,40.2,3177.5
ev1,37.84,-E11,33184.85,-joulesD,647.34,evehicle,40.23,3178.0
ev1,29.74,-E11,33188.99,-joulesD,643.2,evehicle,40.26,3178.5
ev1,21.64,:J20_4,33191.99,-joulesD,640.2,evehicle,40.29,3179.0
ev1,20.56,:J20_4,33194.85,-joulesD,637.34,evehicle,40.29,3179.5
ev1,19.94,:J20_4,33197.62,-joulesD,634.57,evehicle,40.29,3180.0
ev1,21.46,-E9,33200.6,-joulesD,631.59,evehicle,40.29,3180.5
ev1,24.7,-E9,33204.03,-joulesD,628.16,evehicle,40.29,3181.0
ev1,27.07,-E9,33207.79,-joulesD,624.4,evehicle,40.26,3181.5
